Date,Discharge,flood runoff,daily runoff,weekly runoff,Flood
5-Sep-01,1652,0,0.55,3.54,0
6-Sep-01,2009,0,0.67,3.41,0
7-Sep-01,2009,0,0.67,3.47,0
8-Sep-01,2451,0,0.82,3.67,0
9-Sep-01,1807,0,0.6,3.79,0
10-Sep-01,1453,0,0.48,3.99,0
11-Sep-01,2481,0,0.83,4.62,0
12-Sep-01,3646,0,1.21,5.28,0
13-Sep-01,3174,0,1.06,5.67,0
14-Sep-01,3174,0,1.06,6.06,0
15-Sep-01,3054,0,1.02,6.26,0
16-Sep-01,3383,0,1.13,6.78,0
17-Sep-01,5104,0,1.7,8,0
18-Sep-01,5104,0,1.7,8.87,0
19-Sep-01,8160,0,2.72,10.37,0
20-Sep-01,11423,0.17,3.8,13.12,0.1
21-Sep-01,13677,1.09,4.55,16.62,0.4
22-Sep-01,13677,2.01,4.55,20.15,0.7
23-Sep-01,12513,2.54,4.17,23.19,0.9
24-Sep-01,10617,0,3.54,25.03,0
25-Sep-01,9592,0,3.19,26.52,0
26-Sep-01,9467,0,3.15,26.96,0
27-Sep-01,8274,0,2.76,25.91,0
28-Sep-01,6280,0,2.09,23.45,0
29-Sep-01,6280,0,2.09,20.99,0
30-Sep-01,10117,0,3.37,20.19,0
1-Oct-01,12853,3.19,4.28,20.93,1.2
2-Oct-01,14979,4.54,4.99,22.73,1.7
3-Oct-01,14245,5.65,4.74,24.32,2.1
4-Oct-01,12476,6.17,4.15,25.72,2.3
5-Oct-01,11649,6.41,3.88,27.5,2.4
6-Oct-01,12290,6.87,4.09,29.5,2.5
7-Oct-01,11020,6.91,3.67,29.81,2.6
8-Oct-01,10629,0,3.54,29.06,0
9-Oct-01,10920,6.91,3.64,27.71,2.6
10-Oct-01,10920,6.91,3.64,26.61,2.6
11-Oct-01,9486,0,3.16,25.61,0
12-Oct-01,7249,0,2.41,24.15,0
13-Oct-01,5390,0,1.79,21.85,0
14-Oct-01,5390,0,1.79,19.97,0
15-Oct-01,7427,0,2.47,18.91,0
16-Oct-01,7626,0,2.54,17.81,0
17-Oct-01,7012,0,2.33,16.51,0
18-Oct-01,7012,0,2.33,15.69,0
19-Oct-01,6180,0,2.06,15.33,0
20-Oct-01,6357,0,2.12,15.65,0
21-Oct-01,6901,0,2.3,16.16,0
22-Oct-01,6733,0,2.24,15.92,0
23-Oct-01,6390,0,2.13,15.51,0
24-Oct-01,5699,0,1.9,15.07,0
25-Oct-01,5508,0,1.83,14.57,0
26-Oct-01,4054,0,1.35,13.87,0
27-Oct-01,2632,0,0.88,12.63,0
28-Oct-01,3197,0,1.06,11.39,0
29-Oct-01,3197,0,1.06,10.21,0
30-Oct-01,3304,0,1.1,9.19,0
31-Oct-01,3333,0,1.11,8.4,0
1-Nov-01,2092,0,0.7,7.26,0
2-Nov-01,2639,0,0.88,6.79,0
3-Nov-01,2530,0,0.84,6.76,0
4-Nov-01,2297,0,0.76,6.46,0
5-Nov-01,2297,0,0.76,6.16,0
6-Nov-01,1556,0,0.52,5.58,0
7-Nov-01,1836,0,0.61,5.08,0
8-Nov-01,1852,0,0.62,5,0
9-Nov-01,1852,0,0.62,4.74,0
10-Nov-01,1895,0,0.63,4.52,0
11-Nov-01,2036,0,0.68,4.44,0
12-Nov-01,2381,0,0.79,4.46,0
13-Nov-01,2742,0,0.91,4.86,0
14-Nov-01,2702,0,0.9,5.15,0
15-Nov-01,2037,0,0.68,5.21,0
16-Nov-01,2037,0,0.68,5.27,0
17-Nov-01,1807,0,0.6,5.24,0
18-Nov-01,1951,0,0.65,5.21,0
19-Nov-01,3572,0,1.19,5.61,0
20-Nov-01,3572,0,1.19,5.89,0
21-Nov-01,2838,0,0.94,5.93,0
22-Nov-01,2130,0,0.71,5.96,0
23-Nov-01,563,0,0.19,5.47,0
24-Nov-01,563,0,0.19,5.06,0
25-Nov-01,148,0,0.05,4.46,0
26-Nov-01,401,0,0.13,3.4,0
27-Nov-01,678,0,0.23,2.44,0
28-Nov-01,534,0,0.18,1.67,0
29-Nov-01,804,0,0.27,1.23,0
30-Nov-01,630,0,0.21,1.25,0
1-Dec-01,674,0,0.22,1.29,0
2-Dec-01,669,0,0.22,1.46,0
3-Dec-01,691,0,0.23,1.56,0
4-Dec-01,766,0,0.26,1.59,0
5-Dec-01,766,0,0.26,1.67,0
6-Dec-01,679,0,0.23,1.62,0
7-Dec-01,704,0,0.23,1.65,0
8-Dec-01,1220,0,0.41,1.83,0
9-Dec-01,1220,0,0.41,2.01,0
10-Dec-01,1897,0,0.63,2.41,0
11-Dec-01,1786,0,0.59,2.75,0
12-Dec-01,1655,0,0.55,3.05,0
13-Dec-01,1845,0,0.61,3.44,0
14-Dec-01,1728,0,0.58,3.78,0
15-Dec-01,1723,0,0.57,3.95,0
16-Dec-01,1577,0,0.53,4.07,0
17-Dec-01,465,0,0.15,3.59,0
18-Dec-01,161,0,0.05,3.05,0
19-Dec-01,300,0,0.1,2.6,0
20-Dec-01,300,0,0.1,2.08,0
21-Dec-01,31,0,0.01,1.52,0
22-Dec-01,522,0,0.17,1.12,0
23-Dec-01,388,0,0.13,0.72,0
24-Dec-01,1128,0,0.38,0.94,0
25-Dec-01,2178,0,0.73,1.61,0
26-Dec-01,2141,0,0.71,2.23,0
27-Dec-01,2541,0,0.85,2.97,0
28-Dec-01,1911,0,0.64,3.6,0
29-Dec-01,1687,0,0.56,3.99,0
30-Dec-01,1393,0,0.46,4.32,0
31-Dec-01,1073,0,0.36,4.3,0
1-Jan-02,1263,0,0.42,4,0
2-Jan-02,1426,0,0.47,3.76,0
3-Jan-02,1594,0,0.53,3.44,0
4-Jan-02,1385,0,0.46,3.27,0
5-Jan-02,313,0,0.1,2.81,0
6-Jan-02,0,0,0,2.35,0
7-Jan-02,0,0,0,1.99,0
8-Jan-02,0,0,0,1.57,0
9-Jan-02,819,0,0.27,1.37,0
10-Jan-02,0,0,0,0.84,0
11-Jan-02,0,0,0,0.38,0
12-Jan-02,0,0,0,0.27,0
13-Jan-02,0,0,0,0.27,0
14-Jan-02,0,0,0,0.27,0
15-Jan-02,0,0,0,0.27,0
16-Jan-02,0,0,0,0,0
17-Jan-02,0,0,0,0,0
18-Jan-02,0,0,0,0,0
19-Jan-02,0,0,0,0,0
20-Jan-02,0,0,0,0,0
21-Jan-02,0,0,0,0,0
22-Jan-02,0,0,0,0,0
23-Jan-02,0,0,0,0,0
24-Jan-02,0,0,0,0,0
25-Jan-02,0,0,0,0,0
26-Jan-02,0,0,0,0,0
27-Jan-02,0,0,0,0,0
28-Jan-02,0,0,0,0,0
29-Jan-02,0,0,0,0,0
30-Jan-02,0,0,0,0,0
31-Jan-02,0,0,0,0,0
1-Feb-02,0,0,0,0,0
2-Feb-02,0,0,0,0,0
3-Feb-02,0,0,0,0,0
4-Feb-02,359,0,0.12,0.12,0
5-Feb-02,287,0,0.1,0.22,0
6-Feb-02,287,0,0.1,0.31,0
7-Feb-02,254,0,0.08,0.4,0
8-Feb-02,567,0,0.19,0.58,0
9-Feb-02,1049,0,0.35,0.93,0
10-Feb-02,1049,0,0.35,1.28,0
11-Feb-02,662,0,0.22,1.38,0
12-Feb-02,716,0,0.24,1.53,0
13-Feb-02,498,0,0.17,1.6,0
14-Feb-02,1330,0,0.44,1.96,0
15-Feb-02,1510,0,0.5,2.27,0
16-Feb-02,1447,0,0.48,2.4,0
17-Feb-02,1663,0,0.55,2.61,0
18-Feb-02,1165,0,0.39,2.77,0
19-Feb-02,1193,0,0.4,2.93,0
20-Feb-02,847,0,0.28,3.05,0
21-Feb-02,847,0,0.28,2.89,0
22-Feb-02,549,0,0.18,2.57,0
23-Feb-02,545,0,0.18,2.27,0
24-Feb-02,534,0,0.18,1.89,0
25-Feb-02,194,0,0.06,1.57,0
26-Feb-02,0,0,0,1.17,0
27-Feb-02,0,0,0,0.89,0
28-Feb-02,0,0,0,0.61,0
1-Mar-02,0,0,0,0.42,0
2-Mar-02,0,0,0,0.24,0
3-Mar-02,0,0,0,0.06,0
4-Mar-02,0,0,0,0,0
5-Mar-02,0,0,0,0,0
6-Mar-02,333,0,0.11,0.11,0
7-Mar-02,335,0,0.11,0.22,0
8-Mar-02,335,0,0.11,0.33,0
9-Mar-02,118,0,0.04,0.37,0
10-Mar-02,0,0,0,0.37,0
11-Mar-02,181,0,0.06,0.43,0
12-Mar-02,181,0,0.06,0.49,0
13-Mar-02,180,0,0.06,0.44,0
14-Mar-02,895,0,0.3,0.63,0
15-Mar-02,433,0,0.14,0.66,0
16-Mar-02,0,0,0,0.62,0
17-Mar-02,0,0,0,0.62,0
18-Mar-02,0,0,0,0.56,0
19-Mar-02,0,0,0,0.5,0
20-Mar-02,442,0,0.15,0.59,0
21-Mar-02,912,0,0.3,0.59,0
22-Mar-02,448,0,0.15,0.6,0
23-Mar-02,878,0,0.29,0.89,0
24-Mar-02,1432,0,0.48,1.37,0
25-Mar-02,1139,0,0.38,1.75,0
26-Mar-02,1324,0,0.44,2.19,0
27-Mar-02,1182,0,0.39,2.44,0
28-Mar-02,1312,0,0.44,2.57,0
29-Mar-02,1321,0,0.44,2.86,0
30-Mar-02,1321,0,0.44,3.01,0
31-Mar-02,1042,0,0.35,2.88,0
1-Apr-02,1449,0,0.48,2.98,0
2-Apr-02,1542,0,0.51,3.05,0
3-Apr-02,1008,0,0.34,3,0
4-Apr-02,1148,0,0.38,2.94,0
5-Apr-02,651,0,0.22,2.72,0
6-Apr-02,571,0,0.19,2.47,0
7-Apr-02,1471,0,0.49,2.61,0
8-Apr-02,1914,0,0.64,2.77,0
9-Apr-02,1393,0,0.46,2.72,0
10-Apr-02,1393,0,0.46,2.84,0
11-Apr-02,1520,0,0.51,2.97,0
12-Apr-02,562,0,0.19,2.94,0
13-Apr-02,486,0,0.16,2.91,0
14-Apr-02,486,0,0.16,2.58,0
15-Apr-02,0,0,0,1.94,0
16-Apr-02,205,0,0.07,1.55,0
17-Apr-02,0,0,0,1.08,0
18-Apr-02,0,0,0,0.58,0
19-Apr-02,0,0,0,0.39,0
20-Apr-02,0,0,0,0.23,0
21-Apr-02,0,0,0,0.07,0
22-Apr-02,0,0,0,0.07,0
23-Apr-02,0,0,0,0,0
24-Apr-02,0,0,0,0,0
25-Apr-02,0,0,0,0,0
26-Apr-02,0,0,0,0,0
27-Apr-02,0,0,0,0,0
28-Apr-02,0,0,0,0,0
29-Apr-02,0,0,0,0,0
30-Apr-02,0,0,0,0,0
1-May-02,0,0,0,0,0
2-May-02,0,0,0,0,0
3-May-02,0,0,0,0,0
4-May-02,0,0,0,0,0
5-May-02,0,0,0,0,0
6-May-02,0,0,0,0,0
7-May-02,0,0,0,0,0
8-May-02,0,0,0,0,0
9-May-02,180,0,0.06,0.06,0
10-May-02,180,0,0.06,0.12,0
11-May-02,445,0,0.15,0.27,0
12-May-02,726,0,0.24,0.51,0
13-May-02,478,0,0.16,0.67,0
14-May-02,3470,0,1.16,1.82,0
15-May-02,4721,0,1.57,3.4,0
16-May-02,4826,0,1.61,4.94,0
17-May-02,6411,0,2.13,7.02,0
18-May-02,3619,0,1.2,8.07,0
19-May-02,2262,0,0.75,8.59,0
20-May-02,1973,0,0.66,9.08,0
21-May-02,1620,0,0.54,8.47,0
22-May-02,1038,0,0.35,7.24,0
23-May-02,721,0,0.24,5.87,0
24-May-02,919,0,0.31,4.05,0
25-May-02,1562,0,0.52,3.36,0
26-May-02,2231,0,0.74,3.35,0
27-May-02,3008,0,1,3.7,0
28-May-02,3008,0,1,4.16,0
29-May-02,4260,0,1.42,5.23,0
30-May-02,3912,0,1.3,6.29,0
31-May-02,6444,0,2.15,8.13,0
1-Jun-02,6444,0,2.15,9.76,0
2-Jun-02,5645,0,1.88,10.9,0
3-Jun-02,5576,0,1.86,11.75,0
4-Jun-02,2413,0,0.8,11.55,0
5-Jun-02,2413,0,0.8,10.94,0
6-Jun-02,2969,0,0.99,10.62,0
7-Jun-02,3012,0,1,9.48,0
8-Jun-02,3688,0,1.23,8.56,0
